x,y,vx,vx,Paddle.y
267,318,-2,-2,228
265,316,-2,-2,228
263,314,-2,-2,228
261,312,-2,-2,228
259,310,-2,-2,228
257,308,-2,-2,228
255,306,-2,-2,228
253,304,-2,-2,228
251,302,-2,-2,228
249,300,-2,-2,228
247,298,-2,-2,228
245,296,-2,-2,228
243,294,-2,-2,228
241,292,-2,-2,228
239,290,-2,-2,228
237,288,-2,-2,228
235,286,-2,-2,228
233,284,-2,-2,228
231,282,-2,-2,228
229,280,-2,-2,228
227,278,-2,-2,228
225,276,-2,-2,228
223,274,-2,-2,228
221,272,-2,-2,228
219,270,-2,-2,228
217,268,-2,-2,228
215,266,-2,-2,228
213,264,-2,-2,228
211,262,-2,-2,228
209,260,-2,-2,228
207,258,-2,-2,228
205,256,-2,-2,228
203,254,-2,-2,228
201,252,-2,-2,228
199,250,-2,-2,228
197,248,-2,-2,228
195,246,-2,-2,228
193,244,-2,-2,228
191,242,-2,-2,228
189,240,-2,-2,228
187,238,-2,-2,228
185,236,-2,-2,228
183,234,-2,-2,228
181,232,-2,-2,228
179,230,-2,-2,228
177,228,-2,-2,228
175,226,-2,-2,228
173,224,-2,-2,228
171,222,-2,-2,228
169,220,-2,-2,228
167,218,-2,-2,228
165,216,-2,-2,228
163,214,-2,-2,228
161,212,-2,-2,228
159,210,-2,-2,228
157,208,-2,-2,228
155,206,-2,-2,228
153,204,-2,-2,228
151,202,-2,-2,228
149,200,-2,-2,228
147,198,-2,-2,228
145,196,-2,-2,228
143,194,-2,-2,228
141,192,-2,-2,228
139,190,-2,-2,228
137,188,-2,-2,228
135,186,-2,-2,228
133,184,-2,-2,228
131,182,-2,-2,228
129,180,-2,-2,228
127,178,-2,-2,228
125,176,-2,-2,228
123,174,-2,-2,228
121,172,-2,-2,228
119,170,-2,-2,228
117,168,-2,-2,228
115,166,-2,-2,228
113,164,-2,-2,228
111,162,-2,-2,228
109,160,-2,-2,228
107,158,-2,-2,228
105,156,-2,-2,228
103,154,-2,-2,228
101,152,-2,-2,228
99,150,-2,-2,228
97,148,-2,-2,228
95,146,-2,-2,228
93,144,-2,-2,228
91,142,-2,-2,228
89,140,-2,-2,228
87,138,-2,-2,228
85,136,-2,-2,228
83,134,-2,-2,228
81,132,-2,-2,228
79,130,-2,-2,228
77,128,-2,-2,228
75,126,-2,-2,228
73,124,-2,-2,228
71,122,-2,-2,228
69,120,-2,-2,228
67,118,-2,-2,228
65,116,-2,-2,228
63,114,-2,-2,228
61,112,-2,-2,228
59,110,-2,-2,228
57,108,-2,-2,228
55,106,-2,-2,228
53,104,-2,-2,228
51,102,-2,-2,228
49,100,-2,-2,228
47,98,-2,-2,228
45,96,-2,-2,228
43,94,-2,-2,228
41,92,-2,-2,228
39,90,-2,-2,228
37,88,-2,-2,228
35,86,-2,-2,228
37,84,2,-2,228
39,82,2,-2,228
41,80,2,-2,228
43,78,2,-2,228
45,76,2,-2,228
47,74,2,-2,228
49,72,2,-2,228
51,70,2,-2,228
53,68,2,-2,228
55,66,2,-2,228
57,64,2,-2,228
59,62,2,-2,228
61,60,2,-2,228
63,58,2,-2,228
65,56,2,-2,228
67,54,2,-2,228
69,52,2,-2,228
71,50,2,-2,228
73,48,2,-2,228
75,46,2,-2,228
77,44,2,-2,228
79,42,2,-2,228
81,40,2,-2,228
83,38,2,-2,228
85,36,2,-2,228
87,38,2,2,228
89,40,2,2,228
91,42,2,2,228
93,44,2,2,228
95,46,2,2,228
97,48,2,2,228
99,50,2,2,228
101,52,2,2,228
103,54,2,2,228
105,56,2,2,228
107,58,2,2,228
109,60,2,2,228
111,62,2,2,228
113,64,2,2,228
115,66,2,2,228
117,68,2,2,228
119,70,2,2,228
121,72,2,2,228
123,74,2,2,228
125,76,2,2,228
127,78,2,2,228
129,80,2,2,228
131,82,2,2,228
133,84,2,2,228
135,86,2,2,228
137,88,2,2,228
139,90,2,2,228
141,92,2,2,228
143,94,2,2,228
145,96,2,2,228
147,98,2,2,228
149,100,2,2,228
151,102,2,2,228
153,104,2,2,228
155,106,2,2,228
157,108,2,2,228
159,110,2,2,228
161,112,2,2,228
163,114,2,2,228
165,116,2,2,228
167,118,2,2,228
169,120,2,2,228
171,122,2,2,228
173,124,2,2,228
175,126,2,2,228
177,128,2,2,228
179,130,2,2,228
181,132,2,2,228
183,134,2,2,228
185,136,2,2,228
187,138,2,2,228
189,140,2,2,228
191,142,2,2,228
193,144,2,2,228
195,146,2,2,228
197,148,2,2,228
199,150,2,2,228
201,152,2,2,228
203,154,2,2,228
205,156,2,2,228
207,158,2,2,228
209,160,2,2,228
211,162,2,2,228
213,164,2,2,228
215,166,2,2,228
217,168,2,2,228
219,170,2,2,228
221,172,2,2,228
223,174,2,2,228
225,176,2,2,228
227,178,2,2,228
229,180,2,2,228
231,182,2,2,228
233,184,2,2,228
235,186,2,2,228
237,188,2,2,228
239,190,2,2,228
241,192,2,2,228
243,194,2,2,228
245,196,2,2,228
247,198,2,2,228
249,200,2,2,228
251,202,2,2,228
253,204,2,2,228
255,206,2,2,228
257,208,2,2,228
259,210,2,2,228
261,212,2,2,228
263,214,2,2,228
265,216,2,2,228
267,218,2,2,228
269,220,2,2,228
271,222,2,2,228
273,224,2,2,228
275,226,2,2,228
277,228,2,2,228
279,230,2,2,228
281,232,2,2,228
283,234,2,2,228
285,236,2,2,228
287,238,2,2,228
289,240,2,2,228
291,242,2,2,228
293,244,2,2,228
295,246,2,2,228
297,248,2,2,228
299,250,2,2,228
301,252,2,2,228
303,254,2,2,228
305,256,2,2,228
307,258,2,2,228
309,260,2,2,228
311,262,2,2,228
313,264,2,2,228
315,266,2,2,228
317,268,2,2,228
319,270,2,2,228
321,272,2,2,228
323,274,2,2,228
325,276,2,2,228
327,278,2,2,228
329,280,2,2,228
331,282,2,2,228
333,284,2,2,228
335,286,2,2,228
337,288,2,2,228
339,290,2,2,228
341,292,2,2,228
343,294,2,2,228
345,296,2,2,228
347,298,2,2,228
349,300,2,2,228
351,302,2,2,228
353,304,2,2,228
355,306,2,2,228
357,308,2,2,228
359,310,2,2,228
361,312,2,2,228
363,314,2,2,228
365,316,2,2,228
367,318,2,2,228
369,320,2,2,228
371,322,2,2,228
373,324,2,2,228
375,326,2,2,228
377,328,2,2,228
379,330,2,2,228
381,332,2,2,228
383,334,2,2,228
385,336,2,2,228
387,338,2,2,228
389,340,2,2,228
391,342,2,2,228
393,344,2,2,228
395,346,2,2,228
397,348,2,2,228
399,350,2,2,228
401,352,2,2,228
403,354,2,2,228
405,356,2,2,228
407,358,2,2,228
409,360,2,2,228
411,362,2,2,228
413,364,2,2,228
415,366,2,2,228
417,368,2,2,228
419,370,2,2,228
421,372,2,2,228
423,374,2,2,228
425,376,2,2,228
427,378,2,2,228
429,380,2,2,228
431,382,2,2,228
433,384,2,2,228
435,386,2,2,228
437,388,2,2,228
439,390,2,2,228
441,392,2,2,228
443,394,2,2,228
445,396,2,2,228
447,398,2,2,228
449,400,2,2,228
451,402,2,2,228
453,404,2,2,228
455,406,2,2,228
457,408,2,2,228
459,410,2,2,228
461,412,2,2,228
463,414,2,2,228
465,416,2,2,228
467,418,2,2,228
469,420,2,2,228
471,422,2,2,228
473,424,2,2,228
475,426,2,2,228
477,428,2,2,228
479,430,2,2,228
481,432,2,2,228
483,434,2,2,228
485,436,2,2,228
487,438,2,2,228
489,440,2,2,228
491,442,2,2,228
493,444,2,2,228
495,446,2,2,228
497,448,2,2,228
499,450,2,2,228
501,452,2,2,228
503,454,2,2,228
505,456,2,2,228
507,458,2,2,228
509,460,2,2,228
511,462,2,2,228
513,464,2,2,228
515,466,2,2,228
517,468,2,2,228
519,470,2,2,228
521,472,2,2,228
523,474,2,2,228
525,476,2,2,228
527,478,2,2,228
529,480,2,2,228
531,482,2,2,228
533,484,2,2,228
535,486,2,2,228
537,488,2,2,228
539,490,2,2,228
541,492,2,2,228
543,494,2,2,228
545,496,2,2,228
547,498,2,2,228
549,500,2,2,228
551,502,2,2,228
553,504,2,2,228
555,506,2,2,228
557,508,2,2,228
559,510,2,2,228
561,512,2,2,228
563,514,2,2,228
565,516,2,2,228
567,518,2,2,228
569,520,2,2,228
571,522,2,2,228
573,524,2,2,228
575,526,2,2,228
577,528,2,2,228
579,530,2,2,228
581,532,2,2,228
583,534,2,2,228
585,536,2,2,228
587,538,2,2,228
589,540,2,2,228
591,542,2,2,228
593,544,2,2,228
595,546,2,2,228
597,548,2,2,228
599,550,2,2,228
601,552,2,2,228
603,554,2,2,228
605,556,2,2,228
607,558,2,2,228
609,560,2,2,228
611,562,2,2,228
613,564,2,2,228
615,562,2,-2,228
617,560,2,-2,228
619,558,2,-2,228
621,556,2,-2,228
623,554,2,-2,228
625,552,2,-2,228
627,550,2,-2,228
629,548,2,-2,228
631,546,2,-2,228
633,544,2,-2,228
635,542,2,-2,228
637,540,2,-2,228
639,538,2,-2,228
641,536,2,-2,228
643,534,2,-2,228
645,532,2,-2,228
647,530,2,-2,228
649,528,2,-2,228
651,526,2,-2,228
653,524,2,-2,228
655,522,2,-2,228
657,520,2,-2,228
659,518,2,-2,228
661,516,2,-2,228
663,514,2,-2,228
665,512,2,-2,228
667,510,2,-2,228
669,508,2,-2,228
671,506,2,-2,228
673,504,2,-2,228
675,502,2,-2,228
677,500,2,-2,228
679,498,2,-2,228
681,496,2,-2,228
683,494,2,-2,228
685,492,2,-2,228
687,490,2,-2,228
689,488,2,-2,228
691,486,2,-2,228
693,484,2,-2,228
695,482,2,-2,228
697,480,2,-2,228
699,478,2,-2,228
701,476,2,-2,228
703,474,2,-2,228
705,472,2,-2,228
707,470,2,-2,228
709,468,2,-2,228
711,466,2,-2,228
713,464,2,-2,228
715,462,2,-2,228
717,460,2,-2,228
719,458,2,-2,237
721,456,2,-2,237
723,454,2,-2,237
725,452,2,-2,239
727,450,2,-2,239
729,448,2,-2,241
731,446,2,-2,241
733,444,2,-2,241
735,442,2,-2,242
737,440,2,-2,242
739,438,2,-2,242
741,436,2,-2,244
743,434,2,-2,244
745,432,2,-2,244
747,430,2,-2,244
749,428,2,-2,244
751,426,2,-2,245
753,424,2,-2,245
755,422,2,-2,245
757,420,2,-2,247
759,418,2,-2,247
761,416,2,-2,247
763,414,2,-2,247
765,412,2,-2,247
767,410,2,-2,247
769,408,2,-2,247
771,406,2,-2,247
773,404,2,-2,248
775,402,2,-2,248
777,400,2,-2,248
779,398,2,-2,248
781,396,2,-2,248
783,394,2,-2,248
785,392,2,-2,248
787,390,2,-2,248
789,388,2,-2,248
791,386,2,-2,248
793,384,2,-2,250
795,382,2,-2,250
797,380,2,-2,250
799,378,2,-2,250
801,376,2,-2,250
803,374,2,-2,250
805,372,2,-2,250
807,370,2,-2,250
809,368,2,-2,250
811,366,2,-2,250
813,364,2,-2,250
815,362,2,-2,250
817,360,2,-2,250
819,358,2,-2,250
821,356,2,-2,250
823,354,2,-2,250
825,352,2,-2,250
827,350,2,-2,250
829,348,2,-2,250
831,346,2,-2,250
833,344,2,-2,250
835,342,2,-2,250
837,340,2,-2,250
839,338,2,-2,250
841,336,2,-2,250
843,334,2,-2,250
845,332,2,-2,250
847,330,2,-2,250
849,328,2,-2,250
851,326,2,-2,250
853,324,2,-2,250
855,322,2,-2,250
857,320,2,-2,250
859,318,2,-2,250
861,316,2,-2,250
863,314,2,-2,250
865,312,2,-2,251
867,310,2,-2,251
869,308,2,-2,251
871,306,2,-2,250
873,304,2,-2,250
875,302,2,-2,250
877,300,2,-2,248
879,298,2,-2,248
881,296,2,-2,247
883,294,2,-2,247
885,292,2,-2,247
887,290,2,-2,246
889,288,2,-2,246
891,286,2,-2,246
893,284,2,-2,243
895,282,2,-2,243
897,280,2,-2,243
899,278,2,-2,240
901,276,2,-2,240
903,274,2,-2,238
905,272,2,-2,238
907,270,2,-2,238
909,268,2,-2,234
911,266,2,-2,233
913,264,2,-2,233
915,262,2,-2,233
917,260,2,-2,229
919,258,2,-2,229
921,256,2,-2,229
923,254,2,-2,226
925,252,2,-2,226
927,250,2,-2,222
929,248,2,-2,222
931,246,2,-2,222
933,244,2,-2,220
935,242,2,-2,220
937,240,2,-2,220
939,238,2,-2,217
941,236,2,-2,217
943,234,2,-2,212
945,232,2,-2,212
947,230,2,-2,212
949,228,2,-2,208
951,226,2,-2,208
953,224,2,-2,208
955,222,2,-2,204
957,220,2,-2,204
959,218,2,-2,204
961,216,2,-2,201
963,214,2,-2,201
965,212,2,-2,198
967,210,2,-2,198
969,208,2,-2,198
971,206,2,-2,195
973,204,2,-2,195
975,202,2,-2,195
977,200,2,-2,192
979,198,2,-2,192
981,196,2,-2,178
983,194,2,-2,178
985,192,2,-2,172
987,190,2,-2,172
989,188,2,-2,172
991,186,2,-2,166
993,184,2,-2,166
995,182,2,-2,166
997,180,2,-2,161
999,178,2,-2,161
1001,176,2,-2,157
1003,174,2,-2,157
1005,172,2,-2,157
1007,170,2,-2,151
1009,168,2,-2,151
1011,166,2,-2,151
1013,164,2,-2,145
1015,162,2,-2,145
1017,160,2,-2,138
1019,158,2,-2,138
1021,156,2,-2,138
1023,154,2,-2,132
1025,152,2,-2,132
1027,150,2,-2,132
1029,148,2,-2,124
1031,146,2,-2,124
1033,144,2,-2,120
1035,142,2,-2,120
1037,140,2,-2,120
1039,138,2,-2,117
1041,136,2,-2,117
1043,134,2,-2,117
1045,132,2,-2,114
1047,130,2,-2,114
1049,128,2,-2,111
1051,126,2,-2,111
1053,124,2,-2,111
1055,122,2,-2,110
1057,120,2,-2,110
1059,118,2,-2,110
1061,116,2,-2,107
1063,114,2,-2,107
1065,112,2,-2,104
1067,110,2,-2,104
1069,108,2,-2,104
1071,106,2,-2,102
1073,104,2,-2,102
1075,102,2,-2,102
1077,100,2,-2,100
1079,98,2,-2,100
1081,96,2,-2,98
1083,94,2,-2,98
1085,92,2,-2,98
1087,90,2,-2,95
1089,88,2,-2,95
1091,86,2,-2,95
1093,84,2,-2,95
1095,82,2,-2,95
1097,80,2,-2,95
1099,78,2,-2,93
1101,76,2,-2,93
1103,74,2,-2,93
1105,72,2,-2,93
1107,70,2,-2,93
1109,68,2,-2,91
1111,66,2,-2,91
1113,64,2,-2,91
1115,62,2,-2,91
1117,60,2,-2,91
1119,58,2,-2,91
1121,56,2,-2,91
1123,54,2,-2,91
1125,52,2,-2,91
1127,50,2,-2,91
1129,48,2,-2,91
1131,46,2,-2,91
1133,44,2,-2,91
1135,42,2,-2,91
1137,40,2,-2,91
1139,38,2,-2,91
1141,36,2,-2,91
1143,38,2,2,91
1145,40,2,2,91
1147,42,2,2,91
1149,44,2,2,91
1151,46,2,2,91
1153,48,2,2,91
1155,50,2,2,91
1157,52,2,2,91
1159,54,2,2,91
1161,56,2,2,91
1163,58,2,2,91
1161,60,-2,2,91
1159,62,-2,2,91
1157,64,-2,2,91
1155,66,-2,2,91
1153,68,-2,2,91
1151,70,-2,2,91
1149,72,-2,2,91
1147,74,-2,2,91
1145,76,-2,2,91
1143,78,-2,2,91
1141,80,-2,2,91
1139,82,-2,2,91
1137,84,-2,2,91
1135,86,-2,2,91
1133,88,-2,2,91
1131,90,-2,2,91
1129,92,-2,2,91
1127,94,-2,2,91
1125,96,-2,2,91
1123,98,-2,2,91
1121,100,-2,2,91
1119,102,-2,2,91
1117,104,-2,2,91
1115,106,-2,2,91
1113,108,-2,2,91
1111,110,-2,2,91
1109,112,-2,2,91
1107,114,-2,2,91
1105,116,-2,2,91
1103,118,-2,2,91
1101,120,-2,2,91
1099,122,-2,2,91
1097,124,-2,2,91
1095,126,-2,2,91
1093,128,-2,2,91
1091,130,-2,2,91
1089,132,-2,2,91
1087,134,-2,2,91
1085,136,-2,2,91
1083,138,-2,2,91
1081,140,-2,2,91
1079,142,-2,2,91
1077,144,-2,2,91
1075,146,-2,2,91
1073,148,-2,2,91
1071,150,-2,2,91
1069,152,-2,2,91
1067,154,-2,2,91
1065,156,-2,2,91
1063,158,-2,2,91
1061,160,-2,2,91
1059,162,-2,2,91
1057,164,-2,2,91
1055,166,-2,2,91
1053,168,-2,2,91
1051,170,-2,2,91
1049,172,-2,2,91
1047,174,-2,2,91
1045,176,-2,2,91
1043,178,-2,2,91
1041,180,-2,2,91
1039,182,-2,2,91
1037,184,-2,2,92
1035,186,-2,2,92
1033,188,-2,2,92
1031,190,-2,2,92
1029,192,-2,2,92
1027,194,-2,2,92
1025,196,-2,2,94
1023,198,-2,2,94
1021,200,-2,2,97
1019,202,-2,2,97
1017,204,-2,2,98
1015,206,-2,2,101
1013,208,-2,2,101
1011,210,-2,2,101
1009,212,-2,2,103
1007,214,-2,2,103
1005,216,-2,2,104
1003,218,-2,2,104
1001,220,-2,2,104
999,222,-2,2,107
997,224,-2,2,107
995,226,-2,2,107
993,228,-2,2,109
991,230,-2,2,109
989,232,-2,2,109
987,234,-2,2,110
985,236,-2,2,110
983,238,-2,2,112
981,240,-2,2,112
979,242,-2,2,112
977,244,-2,2,114
975,246,-2,2,114
973,248,-2,2,117
971,250,-2,2,117
969,252,-2,2,119
967,254,-2,2,119
965,256,-2,2,119
963,258,-2,2,120
961,260,-2,2,120
959,262,-2,2,123
957,264,-2,2,123
955,266,-2,2,123
953,268,-2,2,126
951,270,-2,2,126
949,272,-2,2,126
947,274,-2,2,130
945,276,-2,2,130
943,278,-2,2,134
941,280,-2,2,134
939,282,-2,2,134
937,284,-2,2,140
935,286,-2,2,148
933,288,-2,2,148
931,290,-2,2,148
929,292,-2,2,156
927,294,-2,2,156
925,296,-2,2,156
923,298,-2,2,161
921,300,-2,2,161
919,302,-2,2,161
917,304,-2,2,164
915,306,-2,2,164
913,308,-2,2,167
911,310,-2,2,167
909,312,-2,2,167
907,314,-2,2,170
905,316,-2,2,170
903,318,-2,2,170
901,320,-2,2,173
899,322,-2,2,173
897,324,-2,2,176
895,326,-2,2,176
893,328,-2,2,176
891,330,-2,2,179
889,332,-2,2,179
887,334,-2,2,179
885,336,-2,2,181
883,338,-2,2,181
881,340,-2,2,181
879,342,-2,2,184
877,344,-2,2,184
875,346,-2,2,187
873,348,-2,2,187
871,350,-2,2,187
869,352,-2,2,188
867,354,-2,2,188
865,356,-2,2,191
863,358,-2,2,191
861,360,-2,2,191
859,362,-2,2,194
857,364,-2,2,194
855,366,-2,2,194
853,368,-2,2,197
851,370,-2,2,197
849,372,-2,2,202
847,374,-2,2,202
845,376,-2,2,202
843,378,-2,2,203
841,380,-2,2,203
839,382,-2,2,203
837,384,-2,2,209
835,386,-2,2,209
833,388,-2,2,212
831,390,-2,2,212
829,392,-2,2,212
827,394,-2,2,213
825,396,-2,2,213
823,398,-2,2,213
821,400,-2,2,216
819,402,-2,2,216
817,404,-2,2,218
815,406,-2,2,218
813,408,-2,2,218
811,410,-2,2,219
809,412,-2,2,219
807,414,-2,2,219
805,416,-2,2,221
803,418,-2,2,221
801,420,-2,2,223
799,422,-2,2,223
797,424,-2,2,223
795,426,-2,2,226
793,428,-2,2,226
791,430,-2,2,226
789,432,-2,2,228
787,434,-2,2,228
785,436,-2,2,229
783,438,-2,2,229
781,440,-2,2,231
779,442,-2,2,231
777,444,-2,2,231
775,446,-2,2,233
773,448,-2,2,233
771,450,-2,2,233
769,452,-2,2,234
767,454,-2,2,234
765,456,-2,2,236
763,458,-2,2,236
761,460,-2,2,236
759,462,-2,2,237
757,464,-2,2,237
755,466,-2,2,237
753,468,-2,2,239
751,470,-2,2,239
749,472,-2,2,240
747,474,-2,2,240
745,476,-2,2,240
743,478,-2,2,240
741,480,-2,2,240
739,482,-2,2,240
737,484,-2,2,242
735,486,-2,2,242
733,488,-2,2,242
731,490,-2,2,242
729,492,-2,2,242
727,494,-2,2,244
725,496,-2,2,244
723,498,-2,2,244
721,500,-2,2,245
719,502,-2,2,245
717,504,-2,2,245
715,506,-2,2,245
713,508,-2,2,245
711,510,-2,2,246
709,512,-2,2,246
707,514,-2,2,246
705,516,-2,2,248
703,518,-2,2,248
701,520,-2,2,249
699,522,-2,2,249
697,524,-2,2,249
695,526,-2,2,249
693,528,-2,2,249
691,530,-2,2,249
689,532,-2,2,250
687,534,-2,2,250
685,536,-2,2,250
683,538,-2,2,251
681,540,-2,2,251
679,542,-2,2,251
677,544,-2,2,251
675,546,-2,2,251
673,548,-2,2,251
671,550,-2,2,251
669,552,-2,2,251
667,554,-2,2,251
665,556,-2,2,251
663,558,-2,2,252
661,560,-2,2,252
659,562,-2,2,252
657,564,-2,2,252
655,562,-2,-2,252
653,560,-2,-2,252
651,558,-2,-2,252
649,556,-2,-2,252
647,554,-2,-2,252
645,552,-2,-2,252
643,550,-2,-2,252
641,548,-2,-2,252
639,546,-2,-2,252
637,544,-2,-2,252
635,542,-2,-2,252
633,540,-2,-2,252
631,538,-2,-2,252
629,536,-2,-2,252
627,534,-2,-2,252
625,532,-2,-2,252
623,530,-2,-2,252
621,528,-2,-2,252
619,526,-2,-2,252
617,524,-2,-2,252
615,522,-2,-2,252
613,520,-2,-2,252
611,518,-2,-2,252
609,516,-2,-2,252
607,514,-2,-2,252
605,512,-2,-2,252
603,510,-2,-2,252
601,508,-2,-2,252
599,506,-2,-2,252
597,504,-2,-2,252
595,502,-2,-2,252
593,500,-2,-2,252
591,498,-2,-2,252
589,496,-2,-2,252
587,494,-2,-2,252
585,492,-2,-2,252
583,490,-2,-2,252
581,488,-2,-2,252
579,486,-2,-2,252
577,484,-2,-2,252
575,482,-2,-2,252
573,480,-2,-2,252
571,478,-2,-2,252
569,476,-2,-2,252
567,474,-2,-2,252
565,472,-2,-2,252
563,470,-2,-2,252
561,468,-2,-2,252
559,466,-2,-2,252
557,464,-2,-2,252
555,462,-2,-2,252
553,460,-2,-2,252
551,458,-2,-2,252
549,456,-2,-2,252
547,454,-2,-2,252
545,452,-2,-2,252
543,450,-2,-2,252
541,448,-2,-2,252
539,446,-2,-2,252
537,444,-2,-2,252
535,442,-2,-2,252
533,440,-2,-2,252
531,438,-2,-2,252
529,436,-2,-2,252
527,434,-2,-2,252
525,432,-2,-2,252
523,430,-2,-2,252
521,428,-2,-2,252
519,426,-2,-2,252
517,424,-2,-2,252
515,422,-2,-2,252
513,420,-2,-2,252
511,418,-2,-2,252
509,416,-2,-2,252
507,414,-2,-2,252
505,412,-2,-2,252
503,410,-2,-2,252
501,408,-2,-2,252
499,406,-2,-2,252
497,404,-2,-2,252
495,402,-2,-2,252
493,400,-2,-2,252
491,398,-2,-2,252
489,396,-2,-2,252
487,394,-2,-2,252
485,392,-2,-2,252
483,390,-2,-2,252
481,388,-2,-2,252
479,386,-2,-2,252
477,384,-2,-2,252
475,382,-2,-2,252
473,380,-2,-2,252
471,378,-2,-2,252
469,376,-2,-2,252
467,374,-2,-2,252
465,372,-2,-2,252
463,370,-2,-2,252
461,368,-2,-2,252
459,366,-2,-2,252
457,364,-2,-2,252
455,362,-2,-2,252
453,360,-2,-2,252
451,358,-2,-2,252
449,356,-2,-2,252
447,354,-2,-2,252
445,352,-2,-2,252
443,350,-2,-2,252
441,348,-2,-2,252
439,346,-2,-2,252
437,344,-2,-2,252
435,342,-2,-2,252
433,340,-2,-2,252
431,338,-2,-2,252
429,336,-2,-2,252
427,334,-2,-2,252
425,332,-2,-2,252
423,330,-2,-2,252
421,328,-2,-2,252
419,326,-2,-2,252
417,324,-2,-2,252
415,322,-2,-2,252
413,320,-2,-2,252
411,318,-2,-2,252
409,316,-2,-2,252
407,314,-2,-2,252
405,312,-2,-2,252
403,310,-2,-2,252
401,308,-2,-2,252
399,306,-2,-2,252
397,304,-2,-2,252
395,302,-2,-2,252
393,300,-2,-2,252
391,298,-2,-2,252
389,296,-2,-2,252
387,294,-2,-2,252
385,292,-2,-2,252
383,290,-2,-2,252
381,288,-2,-2,252
379,286,-2,-2,252
377,284,-2,-2,252
375,282,-2,-2,252
373,280,-2,-2,252
371,278,-2,-2,252
369,276,-2,-2,252
367,274,-2,-2,252
365,272,-2,-2,252
363,270,-2,-2,252
361,268,-2,-2,252
359,266,-2,-2,252
357,264,-2,-2,252
355,262,-2,-2,252
353,260,-2,-2,252
351,258,-2,-2,252
349,256,-2,-2,252
347,254,-2,-2,252
345,252,-2,-2,252
343,250,-2,-2,252
341,248,-2,-2,252
339,246,-2,-2,252
337,244,-2,-2,252
335,242,-2,-2,252
333,240,-2,-2,252
331,238,-2,-2,252
329,236,-2,-2,252
327,234,-2,-2,252
325,232,-2,-2,252
323,230,-2,-2,252
321,228,-2,-2,252
319,226,-2,-2,252
317,224,-2,-2,252
315,222,-2,-2,252
313,220,-2,-2,252
311,218,-2,-2,252
309,216,-2,-2,252
307,214,-2,-2,252
305,212,-2,-2,252
303,210,-2,-2,252
301,208,-2,-2,252
299,206,-2,-2,252
297,204,-2,-2,252
295,202,-2,-2,252
293,200,-2,-2,252
291,198,-2,-2,252
289,196,-2,-2,252
287,194,-2,-2,252
285,192,-2,-2,252
283,190,-2,-2,252
281,188,-2,-2,252
279,186,-2,-2,252
277,184,-2,-2,252
275,182,-2,-2,252
273,180,-2,-2,252
271,178,-2,-2,252
269,176,-2,-2,252
267,174,-2,-2,252
265,172,-2,-2,252
263,170,-2,-2,252
261,168,-2,-2,252
259,166,-2,-2,252
257,164,-2,-2,252
255,162,-2,-2,252
253,160,-2,-2,252
251,158,-2,-2,252
249,156,-2,-2,252
247,154,-2,-2,252
245,152,-2,-2,252
243,150,-2,-2,252
241,148,-2,-2,252
239,146,-2,-2,252
237,144,-2,-2,252
235,142,-2,-2,252
233,140,-2,-2,252
231,138,-2,-2,252
229,136,-2,-2,252
227,134,-2,-2,252
225,132,-2,-2,252
223,130,-2,-2,252
221,128,-2,-2,252
219,126,-2,-2,252
217,124,-2,-2,252
215,122,-2,-2,252
213,120,-2,-2,252
211,118,-2,-2,252
209,116,-2,-2,252
207,114,-2,-2,252
205,112,-2,-2,252
203,110,-2,-2,252
201,108,-2,-2,252
199,106,-2,-2,252
197,104,-2,-2,252
195,102,-2,-2,252
193,100,-2,-2,252
191,98,-2,-2,252
189,96,-2,-2,252
187,94,-2,-2,252
185,92,-2,-2,252
183,90,-2,-2,252
181,88,-2,-2,252
179,86,-2,-2,252
177,84,-2,-2,252
175,82,-2,-2,252
173,80,-2,-2,252
171,78,-2,-2,252
169,76,-2,-2,252
167,74,-2,-2,252
165,72,-2,-2,252
163,70,-2,-2,252
161,68,-2,-2,252
159,66,-2,-2,252
157,64,-2,-2,252
155,62,-2,-2,252
153,60,-2,-2,252
151,58,-2,-2,252
149,56,-2,-2,252
147,54,-2,-2,252
145,52,-2,-2,252
143,50,-2,-2,252
141,48,-2,-2,252
139,46,-2,-2,252
137,44,-2,-2,252
135,42,-2,-2,252
133,40,-2,-2,252
131,38,-2,-2,252
129,36,-2,-2,252
127,38,-2,2,252
125,40,-2,2,252
123,42,-2,2,252
121,44,-2,2,252
119,46,-2,2,252
117,48,-2,2,252
115,50,-2,2,252
113,52,-2,2,252
111,54,-2,2,252
109,56,-2,2,252
107,58,-2,2,252
105,60,-2,2,252
103,62,-2,2,252
101,64,-2,2,252
99,66,-2,2,252
97,68,-2,2,252
95,70,-2,2,252
93,72,-2,2,252
91,74,-2,2,252
89,76,-2,2,252
87,78,-2,2,252
85,80,-2,2,252
83,82,-2,2,252
81,84,-2,2,252
79,86,-2,2,252
77,88,-2,2,252
75,90,-2,2,252
73,92,-2,2,252
71,94,-2,2,252
69,96,-2,2,252
67,98,-2,2,252
65,100,-2,2,252
63,102,-2,2,252
61,104,-2,2,252
59,106,-2,2,252
57,108,-2,2,252
55,110,-2,2,252
53,112,-2,2,252
51,114,-2,2,252
49,116,-2,2,252
47,118,-2,2,252
45,120,-2,2,252
43,122,-2,2,252
41,124,-2,2,252
39,126,-2,2,252
37,128,-2,2,252
35,130,-2,2,252
37,132,2,2,252
